id_cliente,nombre_cliente,edad,genero,pais,ciudad,segmento,nivel_satisfaccion,ingresos_mensuales,compras_ultimos_6m,monto_total_compras,fecha_registro,canal_preferido,reclamos_ultimos_6m,tiempo_entrega_dias,estado_cliente,score_riesgo,email,telefono
C0638,Sebastián Cordero,45,Femenino,Panamá,Managua,Oro,Muy alto,"1,067,754",4,42884,18/03/2025,llamada,0,3.7,Pendiente,431.0,sebastiancordero@correo.com,55404231
C0639,Pablo Mora,32,F,El Salvador,Cartago,Premium,Alto,710078,2,68272,15/08/2024,Email,0,4.7,Pendiente,785.0,pablomora@correo.com,34533023
C0640,Sofía Torres,220,Masculino,Guatemala,Ciudad de Guatemala,Bronce,Bajo,775691,0,19243,2025-05-25,whatsapp,4,4.9,Inactivo,281.0,sofiatorres@correo.com,45641199
C0641,Sofía Aguilar,150,M,Costa Rica,Cartago,Oro,Medio,1095241,16,117235,13/02/2026,Email,4,1.9,ACTIVO,729.0,sofiaaguilar@correo.com,24630616
C0642,Fabiola Cordero,,Femenino,Nicaragua,Puntarenas,Sin segmento,Alto,1059330,10,173705,2025-06-01,Correo,1,1.8,Bloqueado,421.0,fabiolacordero@correo.com,03927888
C0643,Luis Ramírez,41,M,Guatemala,Alajuela,Oro,,696956,0,18267,2025-07-03,App,0,3.1,Activo,344.0,luisramirez@correo.com,81472373
C0644,Daniela Pérez,37,M,Guatemala ,Managua,premium,Alto,sin dato,15,0,03/03/2025,Email,2,2.8,Activo,311.0,danielaperez@correo.com,05956343
C0645,Alonso Navarro,-5,F,El Salvador,Puntarenas,Premium,Muy alto,583862,19,571068,31/02/2025,,0,6.6,Bloqueado,475.0,alonsonavarro@correo.com,00549080
C0646,Gabriela Salazar,23,Masculino,Panamá,Antigua,Oro,Medio,657753,11,0,08-04-2025,llamada,0,5.1,ACTIVO,482.0,gabrielasalazar@correo.com,35189622
C0647,Natalia Solís,40,F,panamá,,Bronce,Bajo,1121750,9,0,2025-03-17,whatsapp,2,4.6,Pendiente,326.0,nataliasolis@correo.com,47909863
C0648,Mateo Solís,18,Femenino,Panamá,Heredia,Oro,Medio,555906,1,"₡12,108",2025/99/99,Email,0,5.4,Inactivo,323.0,mateosolis@correo.com,39606104
C0649,Jimena Vargas,42,M,Nicaragua,San Salvador,Premium,Medio,670516,0,40666,2024-11-15,,0,7.5,activo,344.0,jimenavargas@correo.com,90447085
C0650,Kevin Mora,43,Masculino,El Salvador,Cartago,PREMIUM,Muy alto,606316,0,38724,2024-10-01,email,2,4.4,activo,621.0,kevinmora@correo.com,87093391
C0651,María Gómez,,M,NI,Antigua,Bronce,Bajo,,3,54941,19/08/2024,llamada,-1,3.4,Activo,820.0,mariagomez@correo.com,86989484
C0652,Fabiola Hernández,29,M,Nicaragua,San José,Plata,Alto,920730,9,334021,2025-03-28,SMS,2,5.4,activo,0,fabiolahernandez@correo.com,41559674
C0653,Sebastián Monge,29,F,Guatemala,Alajuela,Plata,Bajo,525621,0,31582,01-27-2026,Correo,2,4.6,inactivo,380.0,sebastianmonge@correo.com,62487238
C0654,Esteban Aguilar,42,No indica,Nicaragua,San Salvador,Premium,Medio,"₡817,237",7,134852,04-18-2025,Correo,3,4.4,,265.0,estebanaguilar@correo.com,93546463
C0655,Ana Vargas,50,M,NI,Managua,Premium,Bajo,619636,5,159944,26/06/2024,Correo,0,2.2,activo,728.0,anavargas@correo.com,01561619
C0656,Kevin Ramírez,53,No indica,Costa Rica,San José,Plata,Medio,876921,6,152934,28/07/2025,Email,0,1.6,Pendiente,408.0,kevinramirez@correo.com,73655619
C0657,Fabiola Soto,42,F,Nicaragua,Alajuela,Plata,Medio,612544,8,141442,08/03/2024,Llamada,80,5.4,inactivo,719.0,fabiolasoto@correo.com,32528267
C0658,Fabiola Alvarado,34,M,Panamá,Heredia,Premium,Alto,615535,14,155880,2024-04-25,WhatsApp,2,2.2,inactivo,405.0,fabiolaalvarado@correo.com,58771555
C0659,Mónica Gómez,36,No indica,Panamá,,Premium,Muy alto,548076,1,30112,2025-07-02,Email,0,5.0,Pendiente,821.0,monicagomez@correo.com,79395795
C0660,Camila Navarro,33,No indica,Nicaragua,Ciudad de Guatemala,Plata,Muy alto,ND,10,"₡184,531",2025-07-10,Correo,4,8.8,Bloqueado,670.0,camilanavarro@correo.com,
C0661,María Gómez,28,Male,Panamá,Heredia,Plata,Bajo,886587,5,106511,08-02-2024,App,0,3.7,Pendiente,462.0,mariagomez@correo.com,05108194
C0662,Sofía Cordero,39,m,Costa Rica,Heredia,Premium,Alto,1280714,5,23891,02-24-2026,WhatsApp,4,5.8,activo,773.0,sofiacordero@correo.com,66968740
C0663,Fernando Ramírez,-5,MASC,Panamá,San José,Oro,Bajo,577705,7,66916,2024-10-29,SMS,0,6.5,Pendiente,829.0,fernandoramirez@correo.com,61315255
C0664,Sofía Araya,43,M,Nicaragua,San Salvador,Bronce,Alto,844109,6,127172,2024-12-03,SMS,0,4.4,Activo,528.0,sofiaaraya@correo.com,26031748
C0665,Camila Chaves,,M,El Salvador,Ciudad de Panamá,Plata,Alto,601624,2,18196,12-27-2024,Llamada,0,8.0,,762.0,camilachaves@correo.com,79830457
C0666,Esteban Ramírez,23,M,Costa Rica,Puntarenas,Bronce,Bajo,1996566,16,467147,01-08-2024,SMS,0,7.9,,653.0,estebanramirez@correo.com,99307461
C0667,Gabriela Alvarado,37,,Nicaragua,Cartago,Oro,Medio,880960,9,101486,2026-03-05,App,0,6.6,activo,796.0,gabrielaalvarado@correo.com,73794999
C0668,Lucía Navarro,27,F,Panamá,Ciudad de Guatemala,Plata,Alto,682568,1,32479,12/09/2024,llamada,3,6.1,Bloqueado,448.0,lucianavarro@correo.com,90799658
C0669,Alonso Salazar,25,F,Nicaragua,Cartago,Plata,3,965308,14,624448,2025-11-04,whatsapp,0,7.4,Pendiente,600.0,alonsosalazar@correo.com,85403369
C0670,Ricardo Aguilar,32,M,Guatemala,San Salvador,Premium,Alto,1182758,6,209561,17/03/2024,SMS,1,9.9,inactivo,676.0,ricardoaguilar@correo.com,70200617
C0671,Andrés Ramírez,53,F,NI,Alajuela,Bronce,Medio,794446,4,54550,06-02-2024,Llamada,1,5.6,inactivo,428.0,andresramirez@correo.com,30455559
C0672,Valeria Aguilar,21,Femenino,Panamá,Cartago,Plata,Bajo,300398,10,290383,25/05/2024,llamada,1,2.9,Activo,340.0,valeriaaguilar@correo.com,50617906
C0673,Alonso Castro,51,F,El Salvador,Liberia,Premium,Bajo,606867,5,104449,03-15-2024,Llamada,1,3.4,Bloqueado,-100,alonsocastro@correo.com,71226008
C0674,Natalia Navarro,24,M,Panamá,Puntarenas,Plata,Alto,352144,9,485697,2025-07-20,App,0,3.3,ACTIVO,598.0,natalianavarro@correo.com,76096064
C0675,José Chaves,21,Male,Nicaragua,Ciudad de Panamá,premium,Muy alto,759447,9,128462,12/07/2025,llamada,1,3.2,Inactivo,728.0,josechaves@correo.com,16417005
C0676,Natalia Pérez,36,,El Salvador,Cartago,Oro,Alto,958074,7,227793,2025-01-04,Email,1,8.0,,725.0,nataliaperez@correo.com,98480870
C0677,Ana Pérez,37,F,panamá,Ciudad de Guatemala,Oro,Alto,1063969,0,33651,31/02/2025,SMS,0,3.7,Pendiente,548.0,correo@@mal,05025497
C0678,Luis Castro,51,M,Panamá,Managua,Oro,Muy alto,300188,8,197139,09-22-2025,,1,2.9,Bloqueado,421.0,luiscastro@correo.com,74051337
C0679,Esteban Navarro,39,,El Salvador,Ciudad de Panamá,Bronce,Alto,504785,0,34008,06-12-2025,,0,5.4,inactivo,377.0,estebannavarro@correo.com,62405744
C0680,Valeria Gómez,32,F,El Salvador,Alajuela,Oro,Bajo,1363942,16,244765,2024-03-19,whatsapp,1,1.9,,281.0,valeriagomez@correo.com,34800226
C0681,Sebastián Soto,57,F,El Salvador,Ciudad de Guatemala,Plata,Alto,788660,8,136357,16/04/2024,,3,5.9,Pendiente,778.0,sebastiansoto@correo.com,72758045
C0682,Jorge Navarro,49,M,El Salvador,Ciudad de Panamá,Oro,Alto,ND,0,8435,12-16-2025,Email,0,6.1,ACTIVO,317.0,jorgenavarro@correo.com,84479365
C0683,Jorge Araya,36,Female,Costa Rica,Ciudad de Guatemala,Oro,Alto,sin dato,5,171117,2025-05-18,Llamada,1,8.7,,773.0,jorgearaya@correo.com,11213807
C0684,Ricardo Mora,44,M,Panamá,Ciudad de Panamá,Oro,Alto,1003758,5,,20/09/2025,SMS,3,4.4,Pendiente,355.0,ricardomora@correo.com,84705203
C0685,Jimena Alvarado,18,Female,guate,San José,Premium,Medio,1293102,5,126134,2025-01-22,whatsapp,0,3.5,ACTIVO,519.0,jimenaalvarado@correo.com,10628334
C0686,Mateo Hernández,27,F,Nicaragua,,Plata,Alto,1143428,12,282405,2025-04-03,Email,0,1.7,inactivo,833.0,mateohernandez@correo.com,68939770
C0687,Mateo Araya,18,M,Panamá,San Salvador,Oro,Bajo,993014,5,124824,2025-12-07,WhatsApp,1,6.1,,,mateoaraya@correo.com,39459942
C0688,Jorge Rojas,23,F,Costa Rica,Cartago,Plata,Muy alto,594629,2,"₡69,486",29/04/2024,email,0,3.1,ACTIVO,446.0,jorgerojas@correo.com,77287156
C0689,Daniela Monge,29,F,Panamá,Puntarenas,Oro,Medio,1074178,4,82961,03-17-2024,Email,0,6.7,Pendiente,693.0,danielamonge@correo.com,07882165
C0690,María Torres,39,F,guate,San José,Premium,Alto,823125,3,129514,06-25-2024,Email,2,6.2,Activo,1200,mariatorres@correo.com,63409412
C0691,Fernando Gómez,24,M,Costa Rica,Ciudad de Guatemala,Premium,Alto,938625,13,192716,05-29-2025,Email,0,9.9,Inactivo,624.0,fernandogomez@correo.com,68612734
C0692,Sofía Rojas,36,FEM,ESA,San José,Bronce,4,912282,1,26356,11-23-2025,Email,0,3.7,,365.0,sofiarojas@correo.com,
C0693,María Rojas,39,F,el salvador,Liberia,Premium,Bajo,353596,5,223362,02-29-2024,Email,0,6.9,Activo,766.0,mariarojas@correo.com,63160378
C0694,Lucía Navarro,65,Female,El Salvador,Cartago,Bronce,5,973799,6,124728,2024-09-10,SMS,0,3.3,activo,441.0,lucianavarro@correo.com,97140863
C0695,Valeria Rojas,37,F,Panamá,,Plata,Alto,912370,3,81614,30/01/2026,SMS,9,3.8,,319.0,valeriarojas@correo.com,03482367
C0696,Valeria Solís,50,f,Salvador,,Oro,Alto,891686,1,19276,13/04/2025,Email,0,4.9,activo,323.0,valeriasolis@correo.com,81144157
C0697,Mónica Jiménez,26,M,C.R.,San José,Oro,Bajo,1180575,0,29763,01-23-2025,whatsapp,3,4.1,inactivo,845.0,monicajimenez@correo.com,40344545
C0698,Kevin Cordero,-5,,Nicaragua,Heredia,Premium,Muy alto,1313329,8,334734,31/07/2024,whatsapp,0,0.5,Activo,283.0,kevincordero@correo.com,70934099
C0699,Ricardo Vargas,45,M,Costa Rica,Ciudad de Panamá,Premium,Bajo,444756,10,187126,07-04-2024,Email,0,3.2,inactivo,596.0,ricardovargas@correo.com,123
C0700,Alonso Castro,26,F,Panamá,Puntarenas,Bronce,Medio,1058082,3,57629,2024-02-24,App,0,4.9,Inactivo,660.0,alonsocastro@correo.com,57613049
C0701,Mónica Torres,42,F,Guatemala,Puntarenas,Premium,4,1948983,14,123198,29/11/2024,WhatsApp,0,3.8,,300.0,monicatorres@correo.com,18708941
C0702,Pablo Monge,60,F,Nicaragua,Antigua,Plata,5,719032,18,0,07-13-2025,whatsapp,5,5.2,Bloqueado,683.0,pablomonge@correo.com,77007881
C0703,José Aguilar,40,F,El Salvador,Ciudad de Panamá,Bronce,Muy alto,790689,6,203961,04/01/2025,llamada,0,11.1,Activo,330.0,joseaguilar@correo.com,03709070
C0704,Laura Pérez,34,F,El Salvador,San José,Plata,Alto,1057258,2,26995,2024-12-21,llamada,2,5.6,activo,454.0,lauraperez@correo.com,76541982
C0705,Mateo Salazar,,F,Panamá,Heredia,Plata,Medio,1480062,7,110486,2026-01-02,llamada,0,6.4,ACTIVO,706.0,mateosalazar@correo.com,16852247
C0706,Carlos Soto,25,M,El Salvador,San José,Plata,Muy alto,934762,13,307977,06-12-2024,Llamada,0,6.0,Bloqueado,381.0,carlossoto@correo.com,
C0707,Camila Mora,37,F,Guatemala,San Salvador,Oro,Bajo,376720,-2,24978,03/10/2025,Correo,1,5.8,Bloqueado,593.0,,45544215
C0708,Daniela Alvarado,-1,F,Nicaragua ,Ciudad de Panamá,Plata,Medio,1082501,3,0,2025-11-24,email,0,5.7,inactivo,556.0,danielaalvarado@correo.com,65510250
C0709,Natalia Mora,23,M,nicargua,Managua,Oro,Bajo,870027,11,353927,24/11/2025,email,1,6.0,ACTIVO,612.0,nataliamora@correo.com,40389554
C0710,Valeria Castro,19,M,costa rica,,Premium,Medio,701639,9,310091,07/04/2025,SMS,1,9.5,Pendiente,253.0,valeriacastro@correo.com,90488660
C0711,Jorge Torres,27,M,El Salvador,Cartago,Oro,2,"2,466,956",15,479669,08/11/2025,WhatsApp,-1,3.9,ACTIVO,739.0,jorgetorres@correo.com,94473387
C0712,Sofía Pérez,36,M,Costa Rica,Ciudad de Guatemala,Premium,4,1721028,7,165981,2025-09-25,SMS,0,5.4,ACTIVO,394.0,sofiaperez@correo.com,96469243
C0713,Camila Pérez,25,Masculino,Costa Rica,Antigua,Bronce,4,501648,10,332840,16/02/2025,whatsapp,0,4.8,inactivo,644.0,camilaperez@correo.com,22150396
C0714,Mónica Pérez,29,F,CR,Alajuela,Oro,4,"674,903",0,23887,12/12/2024,Email,1,4.8,activo,269.0,monicaperez@correo.com,57181580
C0715,Emilio Monge,34,M,PAN,Puntarenas,Plata,Muy alto,870749,5,128343,2025-09-03,SMS,1,4.8,Bloqueado,794.0,emiliomonge@correo.com,50719612
C0716,Jimena Soto,41,F,GT,San José,Bronce,Muy alto,842038,9,121010,04/07/2024,email,1,4.3,Activo,800.0,jimenasoto@correo.com,51657121
C0717,Jimena Castro,18,F,Guatemala,Managua,Plata,Muy alto,1769682,5,145606,11-04-2025,Email,1,1.1,Inactivo,262.0,jimenacastro@correo.com,19680450
C0718,Sofía Mora,-5,F,Panamá,,Premium,Bajo,,0,21943,2024-12-26,,0,7.5,ACTIVO,449.0,sofiamora@correo.com,62745669
C0719,Gabriela Mora,27,FEM,Guatemala,San Salvador,Premium,Medio,711197,8,194071,2024-07-18,llamada,3,1.9,inactivo,565.0,gabrielamora@correo.com,46859026
C0720,María Vargas,34,F,NI,Liberia,Premium,Muy alto,835961,3,70464,07/01/2025,App,0,0.9,inactivo,339.0,mariavargas@correo.com,25600858
C0721,Fabiola Castro,28,M,GT,,Bronce,Bajo,863256,8,140270,01-13-2026,App,0,3.6,Bloqueado,777.0,fabiolacastro@correo.com,31414087
C0722,Sebastián Navarro,43,M,Panama,Alajuela,Plata,Medio,764997,3,23982,03/08/2025,whatsapp,0,4.8,Pendiente,528.0,sebastiannavarro@correo.com,63558774
C0723,Jorge Jiménez,35,F,Guatemala,Ciudad de Guatemala,Oro,Medio,969903,3,48220,12/09/2024,Correo,0,1.6,,827.0,jorgejimenez@correo.com,76766608
C0724,Andrés Aguilar,27,,Guatemala ,Puntarenas,Plata,Muy alto,944241,0,20089,10-29-2024,whatsapp,0,5.4,,252.0,,14452996
C0725,Andrés Ramírez,41,F,Nicaragua,San Salvador,Plata,Muy alto,"₡537,172",6,141290,09-06-2025,llamada,1,1.1,activo,581.0,sin correo,78602159
C0726,Valeria Navarro,18,F,Panamá,San José,Plata,Alto,1292449,12,265746,01-25-2026,llamada,0,6.2,inactivo,684.0,sin correo,36665600
C0727,Mónica Soto,53,F,Guatemala,San Salvador,Plata,Muy alto,1558419,21,624055,2024-07-21,Email,1,6.0,Pendiente,753.0,monicasoto@correo.com,06660485
C0728,Valeria Ramírez,28,MASC,Panamá,Ciudad de Panamá,Premium,Medio,467525,4,96386,18/08/2024,SMS,4,4.4,Inactivo,686.0,valeriaramirez@correo.com,85942193
C0729,Valeria Cordero,40,M,Nicaragua,Antigua,Plata,Muy alto,ND,15,442252,29/03/2026,whatsapp,2,2.3,activo,,valeriacordero@correo.com,15001113
C0730,Laura Rojas,31,FEM,Nicaragua,Alajuela,Bronce,medio,874400,10,"₡331,373",16/12/2024,llamada,,1.3,Pendiente,593.0,laurarojas@correo.com,72096102
C0731,Jorge Torres,35,M,El Salvador,Heredia,Premium,ALTO,1010704,11,360835,11-11-2024,Correo,2,3.1,inactivo,625.0,jorgetorres@correo.com,60968568
C0732,Adriana Castro,53,M,Guatemala,Ciudad de Panamá,Oro,Medio,1616338,9,250976,22/02/2026,SMS,2,7.1,activo,561.0,adrianacastro@correo.com,94947155
C0733,Esteban Navarro,53,Male,Guatemala,Puntarenas,Bronce,Alto,1467586,2,33895,23/12/2024,,4,3.5,inactivo,254.0,estebannavarro@correo.com,85693291
C0734,Andrés Pérez,,M,Guatemala,San José,Bronce,Muy alto,268633,10,412629,08-23-2024,,1,5.8,,805.0,andresperez@correo.com,46603327
C0735,Camila Vargas,30,M,El Salvador,Alajuela,,Muy alto,1103403,10,324902,11/10/2025,WhatsApp,0,4.6,ACTIVO,506.0,camilavargas@correo.com,57547893
C0736,Sebastián Gómez,27,F,El Salvador,Antigua,Bronce,Medio,414134,9,296246,08-25-2025,WhatsApp,4,6.6,inactivo,374.0,sebastiangomez@correo.com,87058079
C0737,Esteban Chaves,,MASC,Costa Rica,Ciudad de Panamá,Oro,Alto,15000000,8,100874,sin fecha,Correo,3,5.3,ACTIVO,558.0,estebanchaves@correo.com,78836431
C0738,Pablo Alvarado,24,M,Costa Rica,San Salvador,Plata,Medio,15000000,7,175733,2025-10-26,whatsapp,1,3.7,activo,479.0,pabloalvarado@correo.com,123
C0739,Kevin Mora,40,F,CostaRica,Managua,Oro,Muy alto,"249,136",0,50280,2025-04-04,Correo,0,6.6,Pendiente,518.0,kevinmora@correo.com,24553815
C0740,Mateo Soto,38,F,Panamá,Managua,Plata,Alto,1214360,5,224900,2025-06-09,Email,1,7.0,ACTIVO,757.0,mateosoto@correo.com,61504884
C0741,Pablo Rojas,27,M,PAN,San José,Oro,Alto,1252928,7,15990,2025-11-10,Llamada,2,4.5,activo,521.0,pablorojas@correo.com,59254123
C0742,Pablo Monge,37,M,Costa Rica,,Oro,Alto,1038470,4,132792,15/12/2024,Llamada,0,3.4,Pendiente,383.0,pablomonge@correo.com,76749064
C0743,Mateo Soto,28,F,Panamá,Alajuela,Premium,Bajo,525380,3,44183,2025-03-21,App,0,7.1,Inactivo,379.0,mateosoto@correo.com,76680895
C0744,Ana Pérez,18,M,Costa Rica,Puntarenas,Bronce,Muy alto,920380,11,29841,2025-03-06,SMS,4,1.2,Pendiente,578.0,sin correo,05583911
C0745,Luis Gómez,30,M,Guatemala,Managua,Plata,Medio,929122,8,292155,04-05-2025,email,2,5.8,inactivo,399.0,luisgomez@correo.com,20834812
C0746,Andrés Salazar,30,F,Costa Rica,San Salvador,Premium,Muy alto,1043187,15,56012,14/11/2024,Llamada,1,6.2,Bloqueado,480.0,andressalazar@correo.com,99531556
C0747,Emilio Ramírez,40,M,Costa Rica,Managua,Premium,Bajo,374748,8,180475,19/08/2024,whatsapp,0,7.5,ACTIVO,839.0,,74857830
C0748,Gabriela Solís,23,M,Nicaragua,San Salvador,Premium,Bajo,497989,0,15824,08/09/2025,Correo,0,3.0,inactivo,471.0,gabrielasolis@correo.com,53442004
C0749,Daniela Ramírez,28,M,Panamá,Managua,Bronce,Muy alto,760570,8,227859,2024-07-09,email,0,5.1,Activo,496.0,danielaramirez@correo.com,79042338
C0750,Alonso Pérez,,Male,Panamá,Ciudad de Panamá,Oro,Muy alto,649725,150,2234364,2024-10-23,Llamada,5,7.2,Inactivo,,alonsoperez@correo.com,51306109
C0751,Paula Araya,25,F,Nicaragua ,Cartago,Premium,Medio,799623,5,106883,27/02/2025,Email,0,5.2,Activo,446.0,paulaaraya@correo.com,20367027
C0752,Ana Chaves,53,M,El Salvador,Antigua,Bronce,Medio,431975,2,52069,07-11-2024,Llamada,2,120,Inactivo,414.0,anachaves@correo.com,51657079
C0753,Mónica Pérez,34,M,Nicaragua,Puntarenas,Bronce,Muy bajo,ND,10,333855,18/10/2024,Email,1,5.2,inactivo,,monicaperez@correo.com,54370098
C0754,Adriana Ramírez,999,Femenino,nicargua,Ciudad de Guatemala,Plata,Medio,1063028,19,257542,31/03/2025,SMS,1,4.3,Bloqueado,831.0,adrianaramirez@correo.com,10559169
C0755,Mónica Castro,25,M,nicargua,,Oro,Alto,721675,8,,2025-02-05,email,0,0.5,Activo,338.0,monicacastro@correo.com,19260261
C0756,Pablo Vargas,50,F,Costa Rica,Alajuela,Bronce,Bajo,341980,9,297912,17/05/2025,llamada,0,2.2,,669.0,pablovargas@correo.com,11956964
C0757,Valeria Aguilar,45,m,Costa Rica,Heredia,Bronce,Alto,500113,6,91967,27/06/2024,llamada,0,5.2,activo,409.0,valeriaaguilar@correo.com,73581821
C0758,Laura Navarro,43,M,El Salvador,San Salvador,Oro,Medio,661229,6,155004,14/12/2025,Email,0,5.2,Bloqueado,736.0,lauranavarro@correo.com,69933530
C0759,Adriana Araya,25,M,Guatemala,,Plata,Alto,380462,8,94517,07-09-2024,whatsapp,1,4.1,Activo,698.0,adrianaaraya@correo.com,22293177
C0760,Kevin Hernández,25,M,Panamá,San Salvador,Premium,Muy alto,1871475,6,228396,30/07/2024,whatsapp,3,3.2,,1200,kevinhernandez@correo.com,72094803
C0001,Camila Navarro,33,No indica,Nicaragua,Ciudad de Guatemala,Plata,Muy alto,ND,10,"₡184,531",2025-07-10,Correo,4,8.8,Bloqueado,670.0,camilanavarro@correo.com,
C0361,Sebastián Araya,35,Femenino,Panamá,San Salvador,Premium,Medio,624325,0,35580,2025-10-07,email,0,6.3,Pendiente,309.0,sebastianaraya@correo.com,38595143
C0003,Valeria Mora,23,,Guatemala,Ciudad de Guatemala,Oro,medio,739496,5,172623,18/04/2025,SMS,0,4.9,activo,438.0,valeriamora@correo.com,89596546
C0191,Paula Navarro,30,Masculino,panamá,Cartago,PREMIUM,Muy alto,699518,11,528955,17/07/2024,WhatsApp,2,5.9,Pendiente,675.0,paulanavarro@correo.com,06633705
C0005,Adriana Solís,18,M,Nicaragua,Liberia,Plata,Muy alto,635593,10,8574,27/09/2024,App,0,6.2,Pendiente,765.0,adrianasolis@correo.com,73181560
C0263,Alonso Chaves,,M,El Salvador,Managua,Plata,Alto,"985,198",13,450126,14/08/2025,llamada,0,3.3,inactivo,608.0,alonsochaves@correo.com,92250142
C0007,Esteban Hernández,33,No indica,Costa Rica,Alajuela,Premium,1,2675595,10,367147,01-29-2026,email,1,9.3,,536.0,correo@@mal,22694053
C0205,Paula Chaves,46,,Guatemala,Ciudad de Guatemala,Plata,Alto,646253,8,36091,2025-03-20,Llamada,2,6.3,ACTIVO,274.0,paulachaves@correo.com,02374167
C0009,Fabiola Jiménez,37,,Costa Rica,Heredia,Oro,Medio,551679,14,513105,2024-08-23,App,3,6.4,Pendiente,438.0,fabiolajimenez@correo.com,81444248
C0103,Lucía Aguilar,23,M,Nicaragua,Puntarenas,Plata,Medio,1425828,1,26557,,Llamada,1,5.6,Activo,621.0,luciaaguilar@correo.com,64334722
C0011,Camila Soto,45,F,Costa Rica,Ciudad de Guatemala,Premium,Alto,1365174,11,60426,15/10/2024,whatsapp,0,3.4,activo,569.0,camilasoto@correo.com,30311587
C0549,Alonso Ramírez,30,MASC,Guatemala,Heredia,Plata,Alto,1256044,14,284975,2025-11-14,llamada,2,3.5,ACTIVO,517.0,alonsoramirez@correo.com,69905585
